Tanggal,Kode Produk,Nama Produk,Terjual,Alamat,Toko,Alamat ,Bulan,Tahun,Hari,Transaksi_ID
2025-11-16,b04,ikan goreng,19.0,,Ayam Bakar Bam,Sukorejo,11,2025,16,2025-11-16_Ayam Bakar Bam
2025-11-17,b01,ayam bakar,21.0,,Ayam Bakar Bam,Sukorejo,11,2025,17,2025-11-17_Ayam Bakar Bam
2025-11-17,b02,ikan bakar,9.0,,Ayam Bakar Bam,Sukorejo,11,2025,17,2025-11-17_Ayam Bakar Bam
2025-11-17,b03,ayam goreng,14.0,,Ayam Bakar Bam,Sukorejo,11,2025,17,2025-11-17_Ayam Bakar Bam
2025-11-17,b04,ikan goreng,6.0,,Ayam Bakar Bam,Sukorejo,11,2025,17,2025-11-17_Ayam Bakar Bam
2025-11-18,b01,ayam bakar,10.0,,Ayam Bakar Bam,Sukorejo,11,2025,18,2025-11-18_Ayam Bakar Bam
2025-11-18,b02,ikan bakar,22.0,,Ayam Bakar Bam,Sukorejo,11,2025,18,2025-11-18_Ayam Bakar Bam
2025-11-18,b03,ayam goreng,8.0,,Ayam Bakar Bam,Sukorejo,11,2025,18,2025-11-18_Ayam Bakar Bam
2025-11-18,b04,ikan goreng,18.0,,Ayam Bakar Bam,Sukorejo,11,2025,18,2025-11-18_Ayam Bakar Bam
2025-11-19,b01,ayam bakar,15.0,,Ayam Bakar Bam,Sukorejo,11,2025,19,2025-11-19_Ayam Bakar Bam
2025-11-19,b02,ikan bakar,7.0,,Ayam Bakar Bam,Sukorejo,11,2025,19,2025-11-19_Ayam Bakar Bam
2025-11-19,b03,ayam goreng,20.0,,Ayam Bakar Bam,Sukorejo,11,2025,19,2025-11-19_Ayam Bakar Bam
2025-11-19,b04,ikan goreng,11.0,,Ayam Bakar Bam,Sukorejo,11,2025,19,2025-11-19_Ayam Bakar Bam
2025-11-20,b01,ayam bakar,18.0,,Ayam Bakar Bam,Sukorejo,11,2025,20,2025-11-20_Ayam Bakar Bam
2025-11-20,b02,ikan bakar,12.0,,Ayam Bakar Bam,Sukorejo,11,2025,20,2025-11-20_Ayam Bakar Bam
2025-11-20,b03,ayam goreng,16.0,,Ayam Bakar Bam,Sukorejo,11,2025,20,2025-11-20_Ayam Bakar Bam
2025-11-20,b04,ikan goreng,9.0,,Ayam Bakar Bam,Sukorejo,11,2025,20,2025-11-20_Ayam Bakar Bam
2025-11-21,b01,ayam bakar,11.0,,Ayam Bakar Bam,Sukorejo,11,2025,21,2025-11-21_Ayam Bakar Bam
2025-11-21,b02,ikan bakar,6.0,,Ayam Bakar Bam,Sukorejo,11,2025,21,2025-11-21_Ayam Bakar Bam
2025-11-21,b03,ayam goreng,19.0,,Ayam Bakar Bam,Sukorejo,11,2025,21,2025-11-21_Ayam Bakar Bam
2025-11-21,b04,ikan goreng,13.0,,Ayam Bakar Bam,Sukorejo,11,2025,21,2025-11-21_Ayam Bakar Bam
2025-11-22,b01,ayam bakar,20.0,,Ayam Bakar Bam,Sukorejo,11,2025,22,2025-11-22_Ayam Bakar Bam
2025-11-22,b02,ikan bakar,10.0,,Ayam Bakar Bam,Sukorejo,11,2025,22,2025-11-22_Ayam Bakar Bam
2025-11-22,b03,ayam goreng,15.0,,Ayam Bakar Bam,Sukorejo,11,2025,22,2025-11-22_Ayam Bakar Bam
2025-11-22,b04,ikan goreng,8.0,,Ayam Bakar Bam,Sukorejo,11,2025,22,2025-11-22_Ayam Bakar Bam
2025-11-23,b01,ayam bakar,14.0,,Ayam Bakar Bam,Sukorejo,11,2025,23,2025-11-23_Ayam Bakar Bam
2025-11-23,b02,ikan bakar,18.0,,Ayam Bakar Bam,Sukorejo,11,2025,23,2025-11-23_Ayam Bakar Bam
2025-11-23,b03,ayam goreng,7.0,,Ayam Bakar Bam,Sukorejo,11,2025,23,2025-11-23_Ayam Bakar Bam
2025-11-23,b04,ikan goreng,21.0,,Ayam Bakar Bam,Sukorejo,11,2025,23,2025-11-23_Ayam Bakar Bam
2025-11-24,b01,ayam bakar,9.0,,Ayam Bakar Bam,Sukorejo,11,2025,24,2025-11-24_Ayam Bakar Bam
2025-11-24,b02,ikan bakar,20.0,,Ayam Bakar Bam,Sukorejo,11,2025,24,2025-11-24_Ayam Bakar Bam
2025-11-24,b03,ayam goreng,12.0,,Ayam Bakar Bam,Sukorejo,11,2025,24,2025-11-24_Ayam Bakar Bam
2025-11-24,b04,ikan goreng,16.0,,Ayam Bakar Bam,Sukorejo,11,2025,24,2025-11-24_Ayam Bakar Bam
2025-11-25,b01,ayam bakar,17.0,,Ayam Bakar Bam,Sukorejo,11,2025,25,2025-11-25_Ayam Bakar Bam
2025-11-25,b02,ikan bakar,8.0,,Ayam Bakar Bam,Sukorejo,11,2025,25,2025-11-25_Ayam Bakar Bam
2025-11-25,b03,ayam goreng,21.0,,Ayam Bakar Bam,Sukorejo,11,2025,25,2025-11-25_Ayam Bakar Bam
2025-11-25,b04,ikan goreng,10.0,,Ayam Bakar Bam,Sukorejo,11,2025,25,2025-11-25_Ayam Bakar Bam
2025-11-26,b01,ayam bakar,6.0,,Ayam Bakar Bam,Sukorejo,11,2025,26,2025-11-26_Ayam Bakar Bam
2025-11-26,b02,ikan bakar,23.0,,Ayam Bakar Bam,Sukorejo,11,2025,26,2025-11-26_Ayam Bakar Bam
2025-11-26,b03,ayam goreng,11.0,,Ayam Bakar Bam,Sukorejo,11,2025,26,2025-11-26_Ayam Bakar Bam
2025-11-26,b04,ikan goreng,18.0,,Ayam Bakar Bam,Sukorejo,11,2025,26,2025-11-26_Ayam Bakar Bam
2025-11-27,b01,ayam bakar,13.0,,Ayam Bakar Bam,Sukorejo,11,2025,27,2025-11-27_Ayam Bakar Bam
2025-11-27,b02,ikan bakar,17.0,,Ayam Bakar Bam,Sukorejo,11,2025,27,2025-11-27_Ayam Bakar Bam
2025-11-27,b03,ayam goreng,9.0,,Ayam Bakar Bam,Sukorejo,11,2025,27,2025-11-27_Ayam Bakar Bam
2025-11-27,b04,ikan goreng,22.0,,Ayam Bakar Bam,Sukorejo,11,2025,27,2025-11-27_Ayam Bakar Bam
2025-11-28,b01,ayam bakar,19.0,,Ayam Bakar Bam,Sukorejo,11,2025,28,2025-11-28_Ayam Bakar Bam
2025-11-28,b02,ikan bakar,10.0,,Ayam Bakar Bam,Sukorejo,11,2025,28,2025-11-28_Ayam Bakar Bam
2025-11-28,b03,ayam goreng,15.0,,Ayam Bakar Bam,Sukorejo,11,2025,28,2025-11-28_Ayam Bakar Bam
2025-11-28,b04,ikan goreng,7.0,,Ayam Bakar Bam,Sukorejo,11,2025,28,2025-11-28_Ayam Bakar Bam
2025-11-29,b01,ayam bakar,8.0,,Ayam Bakar Bam,Sukorejo,11,2025,29,2025-11-29_Ayam Bakar Bam
2025-11-29,b02,ikan bakar,21.0,,Ayam Bakar Bam,Sukorejo,11,2025,29,2025-11-29_Ayam Bakar Bam
2025-11-29,b03,ayam goreng,12.0,,Ayam Bakar Bam,Sukorejo,11,2025,29,2025-11-29_Ayam Bakar Bam
2025-11-29,b04,ikan goreng,16.0,,Ayam Bakar Bam,Sukorejo,11,2025,29,2025-11-29_Ayam Bakar Bam
2025-11-30,b01,ayam bakar,14.0,,Ayam Bakar Bam,Sukorejo,11,2025,30,2025-11-30_Ayam Bakar Bam
2025-11-30,b02,ikan bakar,9.0,,Ayam Bakar Bam,Sukorejo,11,2025,30,2025-11-30_Ayam Bakar Bam
2025-11-30,b03,ayam goreng,20.0,,Ayam Bakar Bam,Sukorejo,11,2025,30,2025-11-30_Ayam Bakar Bam
2025-11-30,b04,ikan goreng,11.0,,Ayam Bakar Bam,Sukorejo,11,2025,30,2025-11-30_Ayam Bakar Bam
2025-12-01,b01,ayam bakar,14.0,,Ayam Bakar Bam,Sukorejo,12,2025,1,2025-12-01_Ayam Bakar Bam
2025-12-01,b02,ikan bakar,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,1,2025-12-01_Ayam Bakar Bam
2025-12-01,b03,ayam goreng,18.0,,Ayam Bakar Bam,Sukorejo,12,2025,1,2025-12-01_Ayam Bakar Bam
2025-12-01,b04,ikan goreng,11.0,,Ayam Bakar Bam,Sukorejo,12,2025,1,2025-12-01_Ayam Bakar Bam
2025-12-02,b01,ayam bakar,7.0,,Ayam Bakar Bam,Sukorejo,12,2025,2,2025-12-02_Ayam Bakar Bam
2025-12-02,b02,ikan bakar,20.0,,Ayam Bakar Bam,Sukorejo,12,2025,2,2025-12-02_Ayam Bakar Bam
2025-12-02,b03,ayam goreng,10.0,,Ayam Bakar Bam,Sukorejo,12,2025,2,2025-12-02_Ayam Bakar Bam
2025-12-02,b04,ikan goreng,15.0,,Ayam Bakar Bam,Sukorejo,12,2025,2,2025-12-02_Ayam Bakar Bam
2025-12-03,b01,ayam bakar,19.0,,Ayam Bakar Bam,Sukorejo,12,2025,3,2025-12-03_Ayam Bakar Bam
2025-12-03,b02,ikan bakar,8.0,,Ayam Bakar Bam,Sukorejo,12,2025,3,2025-12-03_Ayam Bakar Bam
2025-12-03,b03,ayam goreng,13.0,,Ayam Bakar Bam,Sukorejo,12,2025,3,2025-12-03_Ayam Bakar Bam
2025-12-03,b04,ikan goreng,6.0,,Ayam Bakar Bam,Sukorejo,12,2025,3,2025-12-03_Ayam Bakar Bam
2025-12-04,b01,ayam bakar,12.0,,Ayam Bakar Bam,Sukorejo,12,2025,4,2025-12-04_Ayam Bakar Bam
2025-12-04,b02,ikan bakar,17.0,,Ayam Bakar Bam,Sukorejo,12,2025,4,2025-12-04_Ayam Bakar Bam
2025-12-04,b03,ayam goreng,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,4,2025-12-04_Ayam Bakar Bam
2025-12-04,b04,ikan goreng,21.0,,Ayam Bakar Bam,Sukorejo,12,2025,4,2025-12-04_Ayam Bakar Bam
2025-12-05,b01,ayam bakar,16.0,,Ayam Bakar Bam,Sukorejo,12,2025,5,2025-12-05_Ayam Bakar Bam
2025-12-05,b02,ikan bakar,11.0,,Ayam Bakar Bam,Sukorejo,12,2025,5,2025-12-05_Ayam Bakar Bam
2025-12-05,b03,ayam goreng,22.0,,Ayam Bakar Bam,Sukorejo,12,2025,5,2025-12-05_Ayam Bakar Bam
2025-12-05,b04,ikan goreng,8.0,,Ayam Bakar Bam,Sukorejo,12,2025,5,2025-12-05_Ayam Bakar Bam
2025-12-06,b01,ayam bakar,10.0,,Ayam Bakar Bam,Sukorejo,12,2025,6,2025-12-06_Ayam Bakar Bam
2025-12-06,b02,ikan bakar,18.0,,Ayam Bakar Bam,Sukorejo,12,2025,6,2025-12-06_Ayam Bakar Bam
2025-12-06,b03,ayam goreng,7.0,,Ayam Bakar Bam,Sukorejo,12,2025,6,2025-12-06_Ayam Bakar Bam
2025-12-06,b04,ikan goreng,14.0,,Ayam Bakar Bam,Sukorejo,12,2025,6,2025-12-06_Ayam Bakar Bam
2025-12-07,b01,ayam bakar,21.0,,Ayam Bakar Bam,Sukorejo,12,2025,7,2025-12-07_Ayam Bakar Bam
2025-12-07,b02,ikan bakar,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,7,2025-12-07_Ayam Bakar Bam
2025-12-07,b03,ayam goreng,15.0,,Ayam Bakar Bam,Sukorejo,12,2025,7,2025-12-07_Ayam Bakar Bam
2025-12-07,b04,ikan goreng,12.0,,Ayam Bakar Bam,Sukorejo,12,2025,7,2025-12-07_Ayam Bakar Bam
2025-12-08,b01,ayam bakar,8.0,,Ayam Bakar Bam,Sukorejo,12,2025,8,2025-12-08_Ayam Bakar Bam
2025-12-08,b02,ikan bakar,19.0,,Ayam Bakar Bam,Sukorejo,12,2025,8,2025-12-08_Ayam Bakar Bam
2025-12-08,b03,ayam goreng,11.0,,Ayam Bakar Bam,Sukorejo,12,2025,8,2025-12-08_Ayam Bakar Bam
2025-12-08,b04,ikan goreng,17.0,,Ayam Bakar Bam,Sukorejo,12,2025,8,2025-12-08_Ayam Bakar Bam
2025-12-09,b01,ayam bakar,13.0,,Ayam Bakar Bam,Sukorejo,12,2025,9,2025-12-09_Ayam Bakar Bam
2025-12-09,b02,ikan bakar,6.0,,Ayam Bakar Bam,Sukorejo,12,2025,9,2025-12-09_Ayam Bakar Bam
2025-12-09,b03,ayam goreng,20.0,,Ayam Bakar Bam,Sukorejo,12,2025,9,2025-12-09_Ayam Bakar Bam
2025-12-09,b04,ikan goreng,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,9,2025-12-09_Ayam Bakar Bam
2025-12-10,b01,ayam bakar,18.0,,Ayam Bakar Bam,Sukorejo,12,2025,10,2025-12-10_Ayam Bakar Bam
2025-12-10,b02,ikan bakar,12.0,,Ayam Bakar Bam,Sukorejo,12,2025,10,2025-12-10_Ayam Bakar Bam
2025-12-10,b03,ayam goreng,16.0,,Ayam Bakar Bam,Sukorejo,12,2025,10,2025-12-10_Ayam Bakar Bam
2025-12-10,b04,ikan goreng,7.0,,Ayam Bakar Bam,Sukorejo,12,2025,10,2025-12-10_Ayam Bakar Bam
2025-12-11,b01,ayam bakar,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,11,2025-12-11_Ayam Bakar Bam
2025-12-11,b02,ikan bakar,21.0,,Ayam Bakar Bam,Sukorejo,12,2025,11,2025-12-11_Ayam Bakar Bam
2025-12-11,b03,ayam goreng,13.0,,Ayam Bakar Bam,Sukorejo,12,2025,11,2025-12-11_Ayam Bakar Bam
2025-12-11,b04,ikan goreng,10.0,,Ayam Bakar Bam,Sukorejo,12,2025,11,2025-12-11_Ayam Bakar Bam
2025-12-12,b01,ayam bakar,17.0,,Ayam Bakar Bam,Sukorejo,12,2025,12,2025-12-12_Ayam Bakar Bam
2025-12-12,b02,ikan bakar,8.0,,Ayam Bakar Bam,Sukorejo,12,2025,12,2025-12-12_Ayam Bakar Bam
2025-12-12,b03,ayam goreng,19.0,,Ayam Bakar Bam,Sukorejo,12,2025,12,2025-12-12_Ayam Bakar Bam
2025-12-12,b04,ikan goreng,6.0,,Ayam Bakar Bam,Sukorejo,12,2025,12,2025-12-12_Ayam Bakar Bam
2025-12-13,b01,ayam bakar,14.0,,Ayam Bakar Bam,Sukorejo,12,2025,13,2025-12-13_Ayam Bakar Bam
2025-12-13,b02,ikan bakar,18.0,,Ayam Bakar Bam,Sukorejo,12,2025,13,2025-12-13_Ayam Bakar Bam
2025-12-13,b03,ayam goreng,7.0,,Ayam Bakar Bam,Sukorejo,12,2025,13,2025-12-13_Ayam Bakar Bam
2025-12-13,b04,ikan goreng,22.0,,Ayam Bakar Bam,Sukorejo,12,2025,13,2025-12-13_Ayam Bakar Bam
2025-12-14,b01,ayam bakar,20.0,,Ayam Bakar Bam,Sukorejo,12,2025,14,2025-12-14_Ayam Bakar Bam
2025-12-14,b02,ikan bakar,11.0,,Ayam Bakar Bam,Sukorejo,12,2025,14,2025-12-14_Ayam Bakar Bam
2025-12-14,b03,ayam goreng,15.0,,Ayam Bakar Bam,Sukorejo,12,2025,14,2025-12-14_Ayam Bakar Bam
2025-12-14,b04,ikan goreng,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,14,2025-12-14_Ayam Bakar Bam
2025-12-15,b01,ayam bakar,6.0,,Ayam Bakar Bam,Sukorejo,12,2025,15,2025-12-15_Ayam Bakar Bam
2025-12-15,b02,ikan bakar,23.0,,Ayam Bakar Bam,Sukorejo,12,2025,15,2025-12-15_Ayam Bakar Bam
2025-12-15,b03,ayam goreng,10.0,,Ayam Bakar Bam,Sukorejo,12,2025,15,2025-12-15_Ayam Bakar Bam
2025-12-15,b04,ikan goreng,18.0,,Ayam Bakar Bam,Sukorejo,12,2025,15,2025-12-15_Ayam Bakar Bam
2025-12-16,b01,ayam bakar,12.0,,Ayam Bakar Bam,Sukorejo,12,2025,16,2025-12-16_Ayam Bakar Bam
2025-12-16,b02,ikan bakar,17.0,,Ayam Bakar Bam,Sukorejo,12,2025,16,2025-12-16_Ayam Bakar Bam
2025-12-16,b03,ayam goreng,8.0,,Ayam Bakar Bam,Sukorejo,12,2025,16,2025-12-16_Ayam Bakar Bam
2025-12-16,b04,ikan goreng,21.0,,Ayam Bakar Bam,Sukorejo,12,2025,16,2025-12-16_Ayam Bakar Bam
2025-12-17,b01,ayam bakar,19.0,,Ayam Bakar Bam,Sukorejo,12,2025,17,2025-12-17_Ayam Bakar Bam
2025-12-17,b02,ikan bakar,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,17,2025-12-17_Ayam Bakar Bam
2025-12-17,b03,ayam goreng,14.0,,Ayam Bakar Bam,Sukorejo,12,2025,17,2025-12-17_Ayam Bakar Bam
2025-12-17,b04,ikan goreng,6.0,,Ayam Bakar Bam,Sukorejo,12,2025,17,2025-12-17_Ayam Bakar Bam
2025-12-18,b01,ayam bakar,10.0,,Ayam Bakar Bam,Sukorejo,12,2025,18,2025-12-18_Ayam Bakar Bam
2025-12-18,b02,ikan bakar,22.0,,Ayam Bakar Bam,Sukorejo,12,2025,18,2025-12-18_Ayam Bakar Bam
2025-12-18,b03,ayam goreng,13.0,,Ayam Bakar Bam,Sukorejo,12,2025,18,2025-12-18_Ayam Bakar Bam
2025-12-18,b04,ikan goreng,17.0,,Ayam Bakar Bam,Sukorejo,12,2025,18,2025-12-18_Ayam Bakar Bam
2025-12-19,b01,ayam bakar,15.0,,Ayam Bakar Bam,Sukorejo,12,2025,19,2025-12-19_Ayam Bakar Bam
2025-12-19,b02,ikan bakar,7.0,,Ayam Bakar Bam,Sukorejo,12,2025,19,2025-12-19_Ayam Bakar Bam
2025-12-19,b03,ayam goreng,20.0,,Ayam Bakar Bam,Sukorejo,12,2025,19,2025-12-19_Ayam Bakar Bam
2025-12-19,b04,ikan goreng,11.0,,Ayam Bakar Bam,Sukorejo,12,2025,19,2025-12-19_Ayam Bakar Bam
2025-12-20,b01,ayam bakar,8.0,,Ayam Bakar Bam,Sukorejo,12,2025,20,2025-12-20_Ayam Bakar Bam
2025-12-20,b02,ikan bakar,18.0,,Ayam Bakar Bam,Sukorejo,12,2025,20,2025-12-20_Ayam Bakar Bam
2025-12-20,b03,ayam goreng,12.0,,Ayam Bakar Bam,Sukorejo,12,2025,20,2025-12-20_Ayam Bakar Bam
2025-12-20,b04,ikan goreng,16.0,,Ayam Bakar Bam,Sukorejo,12,2025,20,2025-12-20_Ayam Bakar Bam
2025-12-21,b01,ayam bakar,21.0,,Ayam Bakar Bam,Sukorejo,12,2025,21,2025-12-21_Ayam Bakar Bam
2025-12-21,b02,ikan bakar,10.0,,Ayam Bakar Bam,Sukorejo,12,2025,21,2025-12-21_Ayam Bakar Bam
2025-12-21,b03,ayam goreng,17.0,,Ayam Bakar Bam,Sukorejo,12,2025,21,2025-12-21_Ayam Bakar Bam
2025-12-21,b04,ikan goreng,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,21,2025-12-21_Ayam Bakar Bam
2025-12-22,b01,ayam bakar,13.0,,Ayam Bakar Bam,Sukorejo,12,2025,22,2025-12-22_Ayam Bakar Bam
2025-12-22,b02,ikan bakar,6.0,,Ayam Bakar Bam,Sukorejo,12,2025,22,2025-12-22_Ayam Bakar Bam
2025-12-22,b03,ayam goreng,19.0,,Ayam Bakar Bam,Sukorejo,12,2025,22,2025-12-22_Ayam Bakar Bam
2025-12-22,b04,ikan goreng,14.0,,Ayam Bakar Bam,Sukorejo,12,2025,22,2025-12-22_Ayam Bakar Bam
2025-12-23,b01,ayam bakar,18.0,,Ayam Bakar Bam,Sukorejo,12,2025,23,2025-12-23_Ayam Bakar Bam
2025-12-23,b02,ikan bakar,11.0,,Ayam Bakar Bam,Sukorejo,12,2025,23,2025-12-23_Ayam Bakar Bam
2025-12-23,b03,ayam goreng,7.0,,Ayam Bakar Bam,Sukorejo,12,2025,23,2025-12-23_Ayam Bakar Bam
2025-12-23,b04,ikan goreng,22.0,,Ayam Bakar Bam,Sukorejo,12,2025,23,2025-12-23_Ayam Bakar Bam
2025-12-24,b01,ayam bakar,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,24,2025-12-24_Ayam Bakar Bam
2025-12-24,b02,ikan bakar,20.0,,Ayam Bakar Bam,Sukorejo,12,2025,24,2025-12-24_Ayam Bakar Bam
2025-12-24,b03,ayam goreng,15.0,,Ayam Bakar Bam,Sukorejo,12,2025,24,2025-12-24_Ayam Bakar Bam
2025-12-24,b04,ikan goreng,10.0,,Ayam Bakar Bam,Sukorejo,12,2025,24,2025-12-24_Ayam Bakar Bam
2025-12-25,b01,ayam bakar,14.0,,Ayam Bakar Bam,Sukorejo,12,2025,25,2025-12-25_Ayam Bakar Bam
2025-12-25,b02,ikan bakar,8.0,,Ayam Bakar Bam,Sukorejo,12,2025,25,2025-12-25_Ayam Bakar Bam
2025-12-25,b03,ayam goreng,21.0,,Ayam Bakar Bam,Sukorejo,12,2025,25,2025-12-25_Ayam Bakar Bam
2025-12-25,b04,ikan goreng,12.0,,Ayam Bakar Bam,Sukorejo,12,2025,25,2025-12-25_Ayam Bakar Bam
2025-12-26,b01,ayam bakar,7.0,,Ayam Bakar Bam,Sukorejo,12,2025,26,2025-12-26_Ayam Bakar Bam
2025-12-26,b02,ikan bakar,19.0,,Ayam Bakar Bam,Sukorejo,12,2025,26,2025-12-26_Ayam Bakar Bam
2025-12-26,b03,ayam goreng,10.0,,Ayam Bakar Bam,Sukorejo,12,2025,26,2025-12-26_Ayam Bakar Bam
2025-12-26,b04,ikan goreng,16.0,,Ayam Bakar Bam,Sukorejo,12,2025,26,2025-12-26_Ayam Bakar Bam
2025-12-27,b01,ayam bakar,20.0,,Ayam Bakar Bam,Sukorejo,12,2025,27,2025-12-27_Ayam Bakar Bam
2025-12-27,b02,ikan bakar,12.0,,Ayam Bakar Bam,Sukorejo,12,2025,27,2025-12-27_Ayam Bakar Bam
2025-12-27,b03,ayam goreng,18.0,,Ayam Bakar Bam,Sukorejo,12,2025,27,2025-12-27_Ayam Bakar Bam
2025-12-27,b04,ikan goreng,9.0,,Ayam Bakar Bam,Sukorejo,12,2025,27,2025-12-27_Ayam Bakar Bam
2025-12-28,b01,ayam bakar,11.0,,Ayam Bakar Bam,Sukorejo,12,2025,28,2025-12-28_Ayam Bakar Bam
2025-12-28,b02,ikan bakar,17.0,,Ayam Bakar Bam,Sukorejo,12,2025,28,2025-12-28_Ayam Bakar Bam
2025-12-28,b03,ayam goreng,13.0,,Ayam Bakar Bam,Sukorejo,12,2025,28,2025-12-28_Ayam Bakar Bam
2025-12-28,b04,ikan goreng,6.0,,Ayam Bakar Bam,Sukorejo,12,2025,28,2025-12-28_Ayam Bakar Bam
2025-06-01,rc01,mayo,25.0,alun alun utara,Risoles Cen,,6,2025,1,2025-06-01_Risoles Cen
2025-06-01,rc02,mentai,12.0,alun alun utara,Risoles Cen,,6,2025,1,2025-06-01_Risoles Cen
2025-06-01,rc03,ayam mercon,28.0,alun alun utara,Risoles Cen,,6,2025,1,2025-06-01_Risoles Cen
2025-06-01,rc04,coklat,5.0,alun alun utara,Risoles Cen,,6,2025,1,2025-06-01_Risoles Cen
2025-06-02,rc01,mayo,10.0,alun alun utara,Risoles Cen,,6,2025,2,2025-06-02_Risoles Cen
2025-06-02,rc02,mentai,12.0,alun alun utara,Risoles Cen,,6,2025,2,2025-06-02_Risoles Cen
2025-06-02,rc03,ayam mercon,33.0,alun alun utara,Risoles Cen,,6,2025,2,2025-06-02_Risoles Cen
2025-06-02,rc04,coklat,29.0,alun alun utara,Risoles Cen,,6,2025,2,2025-06-02_Risoles Cen
2025-06-03,rc01,mayo,18.0,alun alun utara,Risoles Cen,,6,2025,3,2025-06-03_Risoles Cen
2025-06-03,rc02,mentai,9.0,alun alun utara,Risoles Cen,,6,2025,3,2025-06-03_Risoles Cen
2025-06-03,rc03,ayam mercon,22.0,alun alun utara,Risoles Cen,,6,2025,3,2025-06-03_Risoles Cen
2025-06-03,rc04,coklat,14.0,alun alun utara,Risoles Cen,,6,2025,3,2025-06-03_Risoles Cen
2025-06-04,rc01,mayo,7.0,alun alun utara,Risoles Cen,,6,2025,4,2025-06-04_Risoles Cen
2025-06-04,rc02,mentai,15.0,alun alun utara,Risoles Cen,,6,2025,4,2025-06-04_Risoles Cen
2025-06-04,rc03,ayam mercon,20.0,alun alun utara,Risoles Cen,,6,2025,4,2025-06-04_Risoles Cen
2025-06-04,rc04,coklat,11.0,alun alun utara,Risoles Cen,,6,2025,4,2025-06-04_Risoles Cen
2025-06-05,rc01,mayo,13.0,alun alun utara,Risoles Cen,,6,2025,5,2025-06-05_Risoles Cen
2025-06-05,rc02,mentai,21.0,alun alun utara,Risoles Cen,,6,2025,5,2025-06-05_Risoles Cen
2025-06-05,rc03,ayam mercon,8.0,alun alun utara,Risoles Cen,,6,2025,5,2025-06-05_Risoles Cen
2025-06-05,rc04,coklat,17.0,alun alun utara,Risoles Cen,,6,2025,5,2025-06-05_Risoles Cen
2025-06-06,rc01,mayo,24.0,alun alun utara,Risoles Cen,,6,2025,6,2025-06-06_Risoles Cen
2025-06-06,rc02,mentai,10.0,alun alun utara,Risoles Cen,,6,2025,6,2025-06-06_Risoles Cen
2025-06-06,rc03,ayam mercon,16.0,alun alun utara,Risoles Cen,,6,2025,6,2025-06-06_Risoles Cen
2025-06-06,rc04,coklat,6.0,alun alun utara,Risoles Cen,,6,2025,6,2025-06-06_Risoles Cen
2025-06-07,rc01,mayo,11.0,alun alun utara,Risoles Cen,,6,2025,7,2025-06-07_Risoles Cen
2025-06-07,rc02,mentai,19.0,alun alun utara,Risoles Cen,,6,2025,7,2025-06-07_Risoles Cen
2025-06-07,rc03,ayam mercon,14.0,alun alun utara,Risoles Cen,,6,2025,7,2025-06-07_Risoles Cen
2025-06-07,rc04,coklat,23.0,alun alun utara,Risoles Cen,,6,2025,7,2025-06-07_Risoles Cen
2025-06-08,rc01,mayo,9.0,alun alun utara,Risoles Cen,,6,2025,8,2025-06-08_Risoles Cen
2025-06-08,rc02,mentai,17.0,alun alun utara,Risoles Cen,,6,2025,8,2025-06-08_Risoles Cen
2025-06-08,rc03,ayam mercon,25.0,alun alun utara,Risoles Cen,,6,2025,8,2025-06-08_Risoles Cen
2025-06-08,rc04,coklat,12.0,alun alun utara,Risoles Cen,,6,2025,8,2025-06-08_Risoles Cen
2025-06-09,rc01,mayo,20.0,alun alun utara,Risoles Cen,,6,2025,9,2025-06-09_Risoles Cen
2025-06-09,rc02,mentai,8.0,alun alun utara,Risoles Cen,,6,2025,9,2025-06-09_Risoles Cen
2025-06-09,rc03,ayam mercon,15.0,alun alun utara,Risoles Cen,,6,2025,9,2025-06-09_Risoles Cen
2025-06-09,rc04,coklat,18.0,alun alun utara,Risoles Cen,,6,2025,9,2025-06-09_Risoles Cen
2025-06-10,rc01,mayo,6.0,alun alun utara,Risoles Cen,,6,2025,10,2025-06-10_Risoles Cen
2025-06-10,rc02,mentai,22.0,alun alun utara,Risoles Cen,,6,2025,10,2025-06-10_Risoles Cen
2025-06-10,rc03,ayam mercon,13.0,alun alun utara,Risoles Cen,,6,2025,10,2025-06-10_Risoles Cen
2025-06-10,rc04,coklat,19.0,alun alun utara,Risoles Cen,,6,2025,10,2025-06-10_Risoles Cen
2025-06-11,rc01,mayo,14.0,alun alun utara,Risoles Cen,,6,2025,11,2025-06-11_Risoles Cen
2025-06-11,rc02,mentai,7.0,alun alun utara,Risoles Cen,,6,2025,11,2025-06-11_Risoles Cen
2025-06-11,rc03,ayam mercon,21.0,alun alun utara,Risoles Cen,,6,2025,11,2025-06-11_Risoles Cen
2025-06-11,rc04,coklat,10.0,alun alun utara,Risoles Cen,,6,2025,11,2025-06-11_Risoles Cen
2025-06-12,rc01,mayo,25.0,alun alun utara,Risoles Cen,,6,2025,12,2025-06-12_Risoles Cen
